,1,2,3,4,5,6,7,8,9,10
COLO201_LARGE_INTESTINE,-0.04172613605885892,0.07084250467605403,0.10156626398919408,-0.16932059371365643,0.13697430730041815,-0.03377651095611939,-0.22979740085596317,-0.11344769109265097,-0.09775299196747886,-0.02694183021585251
HS229T_LUNG,-0.4038346957090155,0.056677568865906434,0.027467018468448984,-0.2174819131075917,-0.08400502575230266,-0.18793238851268884,-0.02667835367590318,-0.09974103623442568,-0.5508533497000037,-0.2222863904647597
NCIH1048_LUNG,0.14471763498368148,0.07564703959663463,-0.16347952560270268,0.28361909878096236,-0.2721212495014105,0.1123261513085535,0.17784660175872627,0.3077026341532546,0.13544358500554127,0.07834746606375541
SAOS2_BONE,-0.3343368464281121,0.08144481046891303,-0.03281717859695567,-0.05291069024176889,-0.017513680730831212,-0.16764757461253144,0.12213872721583376,0.20313935067575167,-0.16959848835711233,-0.14187406869090974
JHOS4_OVARY,-0.22123378687190093,-0.01995442762981982,0.1530929921050699,-0.251308879252417,0.3071256209987021,-0.092869341638149,-0.1840759691801758,-0.12859210120164744,-0.11837161160880874,-0.004201676014879804
DETROIT562_UPPER_AERODIGESTIVE_TRACT,-0.161579897396467,-0.14634930932456883,0.010887777494242329,-0.2681467033505536,0.29322380251821784,-0.09585154151657768,-0.1710522338387524,-0.15423469856064978,-0.12039618035689462,-0.06074995020914451
KYSE30_OESOPHAGUS,-0.149018325480454,-0.07941170429381124,0.16577959618309293,-0.23240566404375979,0.27797497479697575,-0.16513920382080255,-0.0647257781472482,-0.1408655032354922,0.10725359760627057,-0.0012403027288080334
NCIH2087_LUNG,-0.17711576415630698,-0.05031060488436851,0.10840070661086881,-0.328258647699066,0.33736547421778207,-0.17015699330279566,-0.29287042813230174,-0.21026469507442117,-0.2554043333070705,-0.0934128533157419
WM88_SKIN,0.14494591515464952,0.01762673906775375,0.07855373125219067,0.013889221684979233,-0.1834753048666647,0.07855626559372621,0.060084936032772734,-0.13309467626267052,-0.08493617491692834,0.16883050499535635
ACHN_KIDNEY,-0.21120427209551457,-0.05550702121063092,0.1058141179028563,-0.21755522650807282,0.1654813114165127,-0.03475073237676264,-0.14800928119398865,-0.22368032732835152,-0.20562870779532424,-0.14048698313999206
HCC44_LUNG,-0.16593442009769488,-0.10093938987002364,0.15202263269900276,-0.261919721990539,0.221421568558269,-0.07953095797293955,-0.1191951037575297,-0.18063714728027158,-0.14051406541644762,-0.029143400029705037
GI1_CENTRAL_NERVOUS_SYSTEM,-0.2406019588643521,0.07966747565394762,0.02522678454221152,-0.09814613916207413,0.0147485573135758,-0.05089564833508917,0.03173550699301032,0.03120263026169383,-0.38730433022244176,-0.20558954978033617
